x, fx
4.18,	1.16197e-22
4.2,	7.03986e-23
4.22,	-3.73673e-22
4.24,	-3.97691e-22
4.26,	1.10695e-21
4.28,	1.94774e-21
4.3,	-2.74927e-21
4.32,	-8.47859e-21
4.34,	3.97726e-21
4.36,	3.25682e-20
4.38,	1.09503e-20
4.4,	-1.05883e-19
4.42,	-1.30556e-19
4.44,	2.55483e-19
4.46,	7.11923e-19
4.48,	-1.83731e-19
4.5,	-2.74225e-18
4.52,	-2.42514e-18
4.54,	7.00322e-18
4.56,	1.73434e-17
4.58,	-3.09677e-18
4.6,	-6.69636e-17
4.62,	-8.15016e-17
4.64,	1.26715e-16
4.66,	4.86382e-16
4.68,	2.86412e-16
4.7,	-1.32802e-15
4.72,	-3.24191e-15
4.74,	-6.14903e-16
4.76,	1.09077e-14
4.78,	2.19771e-14
4.8,	3.20666e-16
4.82,	-8.1243e-14
4.84,	-1.60771e-13
4.86,	-2.0153e-14
4.88,	5.61638e-13
4.9,	1.26791e-12
4.92,	6.39334e-13
4.94,	-3.37183e-12
4.96,	-1.01168e-11
4.98,	-1.0784e-11
5,	1.28682e-11
5.02,	7.26913e-11
5.04,	1.31819e-10
5.06,	5.54512e-11
5.08,	-3.66056e-10
5.1,	-1.18732e-09
5.12,	-1.78717e-09
5.14,	-2.80484e-10
5.16,	6.25944e-09
5.18,	1.91084e-08
5.2,	3.10193e-08
5.22,	1.58659e-08
5.24,	-7.73722e-08
5.26,	-3.05213e-07
5.28,	-6.47279e-07
5.3,	-8.16767e-07
5.32,	4.0762e-08
5.34,	3.622e-06
5.36,	1.24546e-05
5.38,	2.9773e-05
5.4,	5.99848e-05
5.42,	0.000109707
5.44,	0.000188989
5.46,	0.000312799
5.48,	0.000502954
5.5,	0.00079061
5.52,	0.00121942
5.54,	0.00184943
5.56,	0.00276165
5.58,	0.00406323
5.6,	0.00589312
5.62,	0.00842762
5.64,	0.0118855
5.66,	0.0165319
5.68,	0.0226796
5.7,	0.0306881
5.72,	0.040957
5.74,	0.0539152
5.76,	0.070004
5.78,	0.0896538
5.8,	0.113255
5.82,	0.141127
5.84,	0.17348
5.86,	0.210384
5.88,	0.251737
5.9,	0.297248
5.92,	0.346423
5.94,	0.398576
5.96,	0.45285
5.98,	0.508257
6,	0.563725
6.02,	0.618168
6.04,	0.670542
6.06,	0.719914
6.08,	0.76551
6.1,	0.806754
6.12,	0.84329
6.14,	0.874981
6.16,	0.901893
6.18,	0.924267
6.2,	0.942476
6.22,	0.956983
6.24,	0.968299
6.26,	0.976939
6.28,	0.9834
6.3,	0.98813
6.32,	0.991523
6.34,	0.993906
6.36,	0.995546
6.38,	0.996653
6.4,	0.997384
6.42,	0.997859
6.44,	0.99816
6.46,	0.998349
6.48,	0.998465
6.5,	0.998535
6.52,	0.998578
6.54,	0.998605
6.56,	0.998621
6.58,	0.998632
6.6,	0.998639
6.62,	0.998643
6.64,	0.998645
6.66,	0.998647
6.68,	0.998648
6.7,	0.998649
6.72,	0.998649
6.74,	0.998649
6.76,	0.998649
6.78,	0.998649
6.8,	0.998649
6.82,	0.998649
6.84,	0.998649
6.86,	0.998649
6.88,	0.998649
6.9,	0.998649
6.92,	0.998649
6.94,	0.998649
6.96,	0.998649
6.98,	0.998649
7,	0.998649
7.02,	0.998649
7.04,	0.998649
7.06,	0.99865
7.08,	0.99865
7.1,	0.99865
7.12,	0.99865
7.14,	0.99865
